case_id,issue_date,split,category,status,reason,ecmwf_mars_error
CASE_20200822_0593,2020-08-22,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20200826_0594,2020-08-26,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20200829_0595,2020-08-29,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20200902_0596,2020-09-02,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20200905_0597,2020-09-05,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20200909_0598,2020-09-09,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20200912_0599,2020-09-12,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20200916_0600,2020-09-16,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20200919_0601,2020-09-19,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20200923_0602,2020-09-23,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20200926_0603,2020-09-26,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20200930_0604,2020-09-30,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20201003_0605,2020-10-03,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20201007_0606,2020-10-07,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20201010_0607,2020-10-10,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20201014_0608,2020-10-14,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20201017_0609,2020-10-17,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20201021_0610,2020-10-21,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20201024_0611,2020-10-24,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20201028_0612,2020-10-28,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20201031_0613,2020-10-31,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20201104_0614,2020-11-04,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20201107_0615,2020-11-07,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20201111_0616,2020-11-11,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20201114_0617,2020-11-14,TRAIN,PROVIDER_UNAVAILABLE_MARS_NO_DATA,PROVIDER_UNAVAILABLE_MARS_NO_DATA,ECMWF CY48R1 late-year reforecast archive operates on bi-weekly alternating schedule in Nov/Dec (MARS returned MarsNoDataError),MarsNoDataError
CASE_20201118_0618,2020-11-18,TRAIN,PROVIDER_UNAVAILABLE_MARS_NO_DATA,PROVIDER_UNAVAILABLE_MARS_NO_DATA,ECMWF CY48R1 late-year reforecast archive operates on bi-weekly alternating schedule in Nov/Dec (MARS returned MarsNoDataError),MarsNoDataError
CASE_20201121_0619,2020-11-21,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20201125_0620,2020-11-25,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20201128_0621,2020-11-28,TRAIN,PROVIDER_UNAVAILABLE_MARS_NO_DATA,PROVIDER_UNAVAILABLE_MARS_NO_DATA,ECMWF CY48R1 late-year reforecast archive operates on bi-weekly alternating schedule in Nov/Dec (MARS returned MarsNoDataError),MarsNoDataError
CASE_20201202_0622,2020-12-02,TRAIN,PROVIDER_UNAVAILABLE_MARS_NO_DATA,PROVIDER_UNAVAILABLE_MARS_NO_DATA,ECMWF CY48R1 late-year reforecast archive operates on bi-weekly alternating schedule in Nov/Dec (MARS returned MarsNoDataError),MarsNoDataError
CASE_20201205_0623,2020-12-05,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20201209_0624,2020-12-09,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20201212_0625,2020-12-12,TRAIN,PROVIDER_UNAVAILABLE_MARS_NO_DATA,PROVIDER_UNAVAILABLE_MARS_NO_DATA,ECMWF CY48R1 late-year reforecast archive operates on bi-weekly alternating schedule in Nov/Dec (MARS returned MarsNoDataError),MarsNoDataError
CASE_20201216_0626,2020-12-16,TRAIN,PROVIDER_UNAVAILABLE_MARS_NO_DATA,PROVIDER_UNAVAILABLE_MARS_NO_DATA,ECMWF CY48R1 late-year reforecast archive operates on bi-weekly alternating schedule in Nov/Dec (MARS returned MarsNoDataError),MarsNoDataError
CASE_20201219_0627,2020-12-19,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20201223_0628,2020-12-23,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20201226_0629,2020-12-26,TRAIN,PROVIDER_UNAVAILABLE_MARS_NO_DATA,PROVIDER_UNAVAILABLE_MARS_NO_DATA,ECMWF CY48R1 late-year reforecast archive operates on bi-weekly alternating schedule in Nov/Dec (MARS returned MarsNoDataError),MarsNoDataError
CASE_20201230_0630,2020-12-30,TRAIN,PROVIDER_UNAVAILABLE_MARS_NO_DATA,PROVIDER_UNAVAILABLE_MARS_NO_DATA,ECMWF CY48R1 late-year reforecast archive operates on bi-weekly alternating schedule in Nov/Dec (MARS returned MarsNoDataError),MarsNoDataError
CASE_20210101_0631,2021-01-01,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210104_0632,2021-01-04,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210108_0633,2021-01-08,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210111_0634,2021-01-11,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210115_0635,2021-01-15,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210118_0636,2021-01-18,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210122_0637,2021-01-22,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210125_0638,2021-01-25,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210129_0639,2021-01-29,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210201_0640,2021-02-01,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210205_0641,2021-02-05,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210208_0642,2021-02-08,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210212_0643,2021-02-12,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210215_0644,2021-02-15,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210219_0645,2021-02-19,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210222_0646,2021-02-22,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210226_0647,2021-02-26,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210228_0648,2021-02-28,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210304_0649,2021-03-04,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210307_0650,2021-03-07,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210311_0651,2021-03-11,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210314_0652,2021-03-14,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210318_0653,2021-03-18,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210321_0654,2021-03-21,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210325_0655,2021-03-25,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210328_0656,2021-03-28,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210401_0657,2021-04-01,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210404_0658,2021-04-04,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210408_0659,2021-04-08,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210411_0660,2021-04-11,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210415_0661,2021-04-15,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210418_0662,2021-04-18,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210422_0663,2021-04-22,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210425_0664,2021-04-25,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210429_0665,2021-04-29,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210502_0666,2021-05-02,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210506_0667,2021-05-06,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210509_0668,2021-05-09,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210513_0669,2021-05-13,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210516_0670,2021-05-16,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210520_0671,2021-05-20,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210523_0672,2021-05-23,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210527_0673,2021-05-27,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210530_0674,2021-05-30,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210603_0675,2021-06-03,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210606_0676,2021-06-06,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210610_0677,2021-06-10,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210613_0678,2021-06-13,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210617_0679,2021-06-17,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210620_0680,2021-06-20,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210624_0681,2021-06-24,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210627_0682,2021-06-27,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210701_0683,2021-07-01,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210704_0684,2021-07-04,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210708_0685,2021-07-08,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210711_0686,2021-07-11,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210715_0687,2021-07-15,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210718_0688,2021-07-18,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210722_0689,2021-07-22,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210725_0690,2021-07-25,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210729_0691,2021-07-29,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210801_0692,2021-08-01,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210805_0693,2021-08-05,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210808_0694,2021-08-08,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210812_0695,2021-08-12,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210815_0696,2021-08-15,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210819_0697,2021-08-19,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210822_0698,2021-08-22,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210826_0699,2021-08-26,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210829_0700,2021-08-29,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210902_0701,2021-09-02,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210905_0702,2021-09-05,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210909_0703,2021-09-09,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210912_0704,2021-09-12,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210916_0705,2021-09-16,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210919_0706,2021-09-19,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210923_0707,2021-09-23,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210926_0708,2021-09-26,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20210930_0709,2021-09-30,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20211003_0710,2021-10-03,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20211007_0711,2021-10-07,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20211010_0712,2021-10-10,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20211014_0713,2021-10-14,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20211017_0714,2021-10-17,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20211021_0715,2021-10-21,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20211024_0716,2021-10-24,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20211028_0717,2021-10-28,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20211031_0718,2021-10-31,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20211104_0719,2021-11-04,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
CASE_20211107_0720,2021-11-07,TRAIN,USABLE_AVAILABLE,USABLE_AVAILABLE,"Verified complete across all 4 input streams (RZSM lags, ERA5 atm, S2S CF/PF GRIBs, Ground Truth)",NONE
